name,order_ID,service_time,order_wt,order_type,delivery_start,delivery_end,address,city,county,lat,lng
NV Mart,87698,51,9816.44,Restaurant,2022-03-17T10:55:00,2022-03-17T16:23:00,"330 N Marsalis Ave, Dallas, Texas, 75203",Dallas,DALLAS COUNTY,32.752357988,-96.8156324592
NV Mart,38514,33,9699.2,Business,2022-03-17T12:48:00,2022-03-17T17:17:00,"265 Broadhead Rd, Waxahachie, Texas, 75165",Waxahachie,ELLIS COUNTY,32.4038180022,-96.814865515
NV Mart,39645,53,2842.42,Restaurant,2022-03-17T11:43:00,2022-03-17T17:50:00,"6600 Glenhope Cir N, Colleyville, Texas, 76034",Colleyville,TARRANT COUNTY,32.9045668956,-97.1270902348
NV Mart,99520,40,7440.01,Restaurant,2022-03-17T10:43:00,2022-03-17T17:23:00,"4213 S Robinson Rd, Grand Prairie, Texas, 75052",Grand Prairie,DALLAS COUNTY,32.6699853794,-97.0152261932
NV Mart,58103,46,2307.34,Retailer,2022-03-17T12:04:00,2022-03-17T17:29:00,"7101 Winedale Dr, Dallas, Texas, 75231",Dallas,DALLAS COUNTY,32.8787876819,-96.7400037203
NV Mart,32698,26,10735.2,Business,2022-03-17T12:48:00,2022-03-17T16:13:00,"12 Bulldog Dr, Venus, Texas, 76084",Venus,JOHNSON COUNTY,32.4262276909,-97.1031188299
NV Mart,10477,28,1634.38,Restaurant,2022-03-17T13:58:00,2022-03-17T17:13:00,"5301 E Renner Rd, Richardson, Texas, 75082",Richardson,COLLIN COUNTY,33.0005815965,-96.623799613
NV Mart,78933,43,598.23,Restaurant,2022-03-17T09:08:00,2022-03-17T16:52:00,"2725 Bryant Farm Rd, Anna, Texas, 75409",Anna,COLLIN COUNTY,33.3778829097,-96.5655008781
NV Mart,11893,29,2115.81,Retailer,2022-03-17T11:43:00,2022-03-17T17:47:00,"479 Sandy Beach Rd, Azle, Texas, 76020",Azle,TARRANT COUNTY,32.9290236546,-97.5400265388
NV Mart,42080,48,4109.83,Retailer,2022-03-17T10:46:00,2022-03-17T16:39:00,"1501 W Seminary Dr, Fort Worth, Texas, 76115",Fort Worth,TARRANT COUNTY,32.6846325037,-97.3427250038
NV Mart,32124,56,8223.05,Business,2022-03-17T12:59:00,2022-03-17T17:48:00,"4001 Thompson Rd, Keller, Texas, 76244",Keller,TARRANT COUNTY,32.8907842389,-97.2984167548
NV Mart,76487,21,9221.35,Restaurant,2022-03-17T09:51:00,2022-03-17T17:43:00,"216 N Collins Rd, Sunnyvale, Texas, 75182",Sunnyvale,DALLAS COUNTY,32.7990119964,-96.5584950319
NV Mart,69010,21,10557.07,Retailer,2022-03-17T13:30:00,2022-03-17T17:38:00,"1101 Merritt St, Fort Worth, Texas, 76114",Fort Worth,TARRANT COUNTY,32.7777005885,-97.3969445179
NV Mart,47043,50,9650.63,Business,2022-03-17T11:20:00,2022-03-17T17:13:00,"1102 E Kilpatrick St, Ste C, Cleburne, Texas, 76031",Cleburne,JOHNSON COUNTY,32.3734722018,-97.3870707198
NV Mart,59593,44,7121.68,Restaurant,2022-03-17T13:38:00,2022-03-17T17:19:00,"431 W Parkerville Rd, Cedar Hill, Texas, 75104",Cedar Hill,DALLAS COUNTY,32.5755382621,-96.9500052635
NV Mart,27157,26,8431.92,Retailer,2022-03-17T13:57:00,2022-03-17T16:08:00,"9898 Windmill Lakes Blvd, Houston, Texas, 77075",Houston,DALLAS COUNTY,29.6255228713,-95.2403811623
NV Mart,27349,36,4433.32,Retailer,2022-03-17T11:45:00,2022-03-17T17:35:00,"12532 Nuestra Dr, Dallas, Texas, 75230",Dallas,DALLAS COUNTY,32.9197728834,-96.8113034576
NV Mart,28012,45,2275.37,Restaurant,2022-03-17T13:14:00,2022-03-17T16:31:00,"3601 Cheyenne St, Irving, Texas, 75062",Irving,DALLAS COUNTY,32.8563329824,-97.0016175029
NV Mart,18155,55,10566.65,Business,2022-03-17T12:42:00,2022-03-17T16:55:00,"1000 N Highway 77, Waxahachie, Texas, 75165",Waxahachie,ELLIS COUNTY,32.414848,-96.8385270409
NV Mart,66170,65,9975.15,Business,2022-03-17T12:59:00,2022-03-17T17:41:00,"450 Tatum Dr, Allen, Texas, 75013",Allen,COLLIN COUNTY,33.095029091,-96.7061517279
NV Mart,16175,21,7583.99,Business,2022-03-17T09:24:00,2022-03-17T16:40:00,"3625 E Highway 67, Cleburne, Texas, 76031",Cleburne,JOHNSON COUNTY,32.3929276468,-97.3097838728
NV Mart,65099,56,7318.93,Restaurant,2022-03-17T11:08:00,2022-03-17T17:43:00,"2301 Ensign Rd, Ennis, Texas, 75119",Ennis,ELLIS COUNTY,32.2999699937,-96.6295200105
NV Mart,73246,50,8147.82,Business,2022-03-17T13:59:00,2022-03-17T16:47:00,"9640 Belle Prairie Trl, Fort Worth, Texas, 76177",Fort Worth,DENTON COUNTY,32.9146949588,-97.3429632175
NV Mart,78501,27,8162.52,Restaurant,2022-03-17T09:46:00,2022-03-17T16:37:00,"Seagoville Rd, Dallas, Texas, 75253",Dallas,DALLAS COUNTY,32.6767827868,-96.5779484824
NV Mart,78840,29,11725.34,Restaurant,2022-03-17T13:10:00,2022-03-17T17:04:00,"5901 Boca Raton Blvd, Fort Worth, Texas, 76112",Fort Worth,DALLAS COUNTY,32.7669537313,-97.2279205067
NV Mart,44011,45,9099.21,Restaurant,2022-03-17T10:12:00,2022-03-17T16:06:00,"3009 Bilglade Rd, Fort Worth, Texas, 76133",Fort Worth,TARRANT COUNTY,32.6771562652,-97.360936281
NV Mart,80848,31,6123.87,Restaurant,2022-03-17T09:02:00,2022-03-17T17:18:00,"315 Business Highway 34, Quinlan, Texas, 75474",Quinlan,HUNT COUNTY,32.9063279843,-96.1356377938
NV Mart,65768,44,7093.51,Business,2022-03-17T11:52:00,2022-03-17T17:49:00,"3150 Bainbridge Dr, Dallas, Texas, 75237",Dallas,DALLAS COUNTY,32.6562294874,-96.8641848516
NV Mart,96794,64,9989.21,Business,2022-03-17T12:16:00,2022-03-17T16:48:00,"3300 Poteet Dr, Mesquite, Texas, 75150",Mesquite,DALLAS COUNTY,32.8082424834,-96.6086739658
NV Mart,42093,27,1714.08,Restaurant,2022-03-17T12:19:00,2022-03-17T16:39:00,"8939 Whitewing Ln, Dallas, Texas, 75238",Dallas,DALLAS COUNTY,32.8708038772,-96.6869425851
NV Mart,48548,50,6831.98,Business,2022-03-17T11:57:00,2022-03-17T17:16:00,"10330 Red Cedar Dr, Frisco, Texas, 75035",Frisco,COLLIN COUNTY,33.1496664431,-96.7913172286
NV Mart,29068,30,6595.01,Business,2022-03-17T13:18:00,2022-03-17T17:27:00,"425 S Cockrell Hill Rd, Desoto, Texas, 75115",Desoto,DALLAS COUNTY,32.5832554825,-96.8913357096
NV Mart,54850,28,5174.69,Restaurant,2022-03-17T10:50:00,2022-03-17T17:00:00,"10301 Berkshire Lake Blvd, Fort Worth, Texas, 76131",Fort Worth,DENTON COUNTY,32.9206616315,-97.3567848896
NV Mart,35667,69,3911.65,Retailer,2022-03-17T10:10:00,2022-03-17T17:48:00,"600 N Lake Forest Dr, Mckinney, Texas, 75071",Mckinney,COLLIN COUNTY,33.2031434463,-96.6798349827
NV Mart,85346,59,6188.12,Restaurant,2022-03-17T11:48:00,2022-03-17T16:34:00,"2751 Mississippi Ave, Fort Worth, Texas, 76104",Fort Worth,TARRANT COUNTY,32.7121360007,-97.3125924809
NV Mart,41760,71,9331.06,Business,2022-03-17T12:13:00,2022-03-17T16:44:00,"4001 Waterview Trl, Celina, Texas, 75009",Celina,COLLIN COUNTY,33.2695678916,-96.7445933152
NV Mart,54437,47,10352.17,Restaurant,2022-03-17T11:13:00,2022-03-17T17:15:00,"3111 Bonnie View Rd, Dallas, Texas, 75216",Dallas,DALLAS COUNTY,32.7195653006,-96.7797821373
NV Mart,69173,31,9822.64,Business,2022-03-17T11:33:00,2022-03-17T16:17:00,"1565 W Main St, Lewisville, Texas, 75067",Lewisville,DENTON COUNTY,33.0423826087,-97.0344261998
NV Mart,19642,53,5134.08,Restaurant,2022-03-17T10:02:00,2022-03-17T17:11:00,"4949 Arbor Glen Rd, The Colony, Texas, 75056",The Colony,DENTON COUNTY,33.0771999029,-96.8858935111
NV Mart,46958,41,2735.69,Restaurant,2022-03-17T10:11:00,2022-03-17T17:20:00,"600 Eagle Dr, Desoto, Texas, 75115",Desoto,DALLAS COUNTY,32.5798209955,-96.8704139799
NV Mart,46954,48,7147.81,Restaurant,2022-03-17T09:41:00,2022-03-17T17:57:00,"2014 Dairy Rd, Garland, Texas, 75041",Garland,DALLAS COUNTY,32.8930540583,-96.6221695843
NV Mart,82221,58,2066.13,Business,2022-03-17T09:32:00,2022-03-17T17:28:00,"8100 Webb Ferrell Rd, Arlington, Texas, 76002",Arlington,TARRANT COUNTY,32.610609989,-97.0838739803
NV Mart,68902,70,2271.78,Business,2022-03-17T11:43:00,2022-03-17T16:00:00,"701 S Bois D Arc St, Forney, Texas, 75126",Forney,KAUFMAN COUNTY,32.7416923934,-96.4773409425
NV Mart,97793,54,2954.49,Business,2022-03-17T11:49:00,2022-03-17T16:19:00,"1200 Cooks Ln, Fort Worth, Texas, 76120",Fort Worth,DALLAS COUNTY,32.7615977371,-97.1833574479
NV Mart,74318,67,3586.4,Restaurant,2022-03-17T09:17:00,2022-03-17T16:05:00,"801 Presidents Blvd, Lavon, Texas, 75166",Lavon,COLLIN COUNTY,33.0160147663,-96.4386905449
NV Mart,44128,33,6760.06,Business,2022-03-17T09:28:00,2022-03-17T16:37:00,"1301 S Parkway Dr, Alvarado, Texas, 76009",Alvarado,JOHNSON COUNTY,32.3893546091,-97.208243989
NV Mart,30301,74,11883.42,Business,2022-03-17T13:26:00,2022-03-17T17:44:00,"6300 Elam Rd, Dallas, Texas, 75217",Dallas,DALLAS COUNTY,32.7197525523,-96.7131729967
NV Mart,45712,40,4729.4,Retailer,2022-03-17T13:44:00,2022-03-17T17:58:00,"1201 Mansfield Webb Rd, Arlington, Texas, 76002",Arlington,TARRANT COUNTY,32.6263930288,-97.0918350281
NV Mart,58477,60,6690.14,Business,2022-03-17T11:23:00,2022-03-17T16:56:00,"301 E McKinney St, Denton, Texas, 76201",Denton,DENTON COUNTY,33.2165282141,-97.129601453
NV Mart,99825,74,1302.91,Retailer,2022-03-17T11:20:00,2022-03-17T17:14:00,"1071 Turner Warnell Rd, Arlington, Texas, 76001",Arlington,TARRANT COUNTY,32.6127990906,-97.1303674752
NV Mart,88276,52,7532.72,Retailer,2022-03-17T11:31:00,2022-03-17T16:50:00,"2550 Wilmeth Rd, Mckinney, Texas, 75071",Mckinney,COLLIN COUNTY,33.2300018301,-96.6427842885
NV Mart,47980,44,2702.07,Restaurant,2022-03-17T10:30:00,2022-03-17T16:41:00,"7301 FM 1902, Joshua, Texas, 76058",Joshua,JOHNSON COUNTY,32.4759229889,-97.4213869858
NV Mart,42913,71,11527.28,Restaurant,2022-03-17T09:31:00,2022-03-17T17:19:00,"3400 Community Ave, Mckinney, Texas, 75071",Mckinney,COLLIN COUNTY,33.2341495311,-96.6393425114
NV Mart,39602,22,5738.6,Restaurant,2022-03-17T10:19:00,2022-03-17T16:50:00,"1600 N Coit Rd, Richardson, Texas, 75080",Richardson,DALLAS COUNTY,32.9725180208,-96.7661619637
NV Mart,44100,62,6644.32,Retailer,2022-03-17T12:40:00,2022-03-17T17:28:00,"500 Witt Rd, Little Elm, Texas, 75068",Little Elm,DENTON COUNTY,33.1627496719,-96.9013604694
NV Mart,10338,43,3462.14,Business,2022-03-17T09:05:00,2022-03-17T17:23:00,"2701 Sybil Dr, Mesquite, Texas, 75149",Mesquite,DALLAS COUNTY,32.7845498606,-96.6373944733
NV Mart,88908,60,4632.6,Retailer,2022-03-17T10:38:00,2022-03-17T16:07:00,"1303 Reynoldston Ln, Dallas, Texas, 75232",Dallas,DALLAS COUNTY,32.6767749665,-96.8432605952
NV Mart,90198,48,11110.98,Business,2022-03-17T12:26:00,2022-03-17T17:11:00,"700 W Brown St, Wylie, Texas, 75098",Wylie,COLLIN COUNTY,33.01825639,-96.5481166432
NV Mart,62415,67,5721.82,Restaurant,2022-03-17T11:00:00,2022-03-17T16:45:00,"800 N White Chapel Blvd, Southlake, Texas, 76092",Southlake,TARRANT COUNTY,32.9514639792,-97.1532000309
NV Mart,25052,21,5821.27,Restaurant,2022-03-17T11:55:00,2022-03-17T16:28:00,"12175 Coit Rd, Frisco, Texas, 75035",Frisco,COLLIN COUNTY,33.1777970321,-96.7681084093
NV Mart,81784,30,527.57,Business,2022-03-17T09:15:00,2022-03-17T16:53:00,"1200 Rivercrest Blvd, Allen, Texas, 75002",Allen,COLLIN COUNTY,33.1085725283,-96.6427250284
NV Mart,50711,54,7310.11,Restaurant,2022-03-17T11:45:00,2022-03-17T17:01:00,"10500 Rogers Rd, Frisco, Texas, 75033",Frisco,COLLIN COUNTY,33.1659537382,-96.8117797174
NV Mart,73137,74,3850.21,Retailer,2022-03-17T13:58:00,2022-03-17T16:02:00,"2030 Proctor Dr, Grand Prairie, Texas, 75051",Grand Prairie,DALLAS COUNTY,32.7168596642,-97.0123890028
NV Mart,44752,74,547.45,Retailer,2022-03-17T09:35:00,2022-03-17T17:31:00,"9100 S Hulen St, Fort Worth, Texas, 76123",Fort Worth,TARRANT COUNTY,32.6091785695,-97.3930994037
NV Mart,96204,20,1870.59,Business,2022-03-17T10:49:00,2022-03-17T17:36:00,"3100 Oates Dr, Mesquite, Texas, 75150",Mesquite,DALLAS COUNTY,32.8223483045,-96.6479431822
NV Mart,31120,62,5939.01,Business,2022-03-17T12:20:00,2022-03-17T16:07:00,"1000 E Davis Ave, Alvarado, Texas, 76009",Alvarado,JOHNSON COUNTY,32.4040355964,-97.2002473181
NV Mart,34519,30,7943.04,Business,2022-03-17T10:28:00,2022-03-17T16:18:00,"415 Tisdell Ln, Aubrey, Texas, 76227",Aubrey,DENTON COUNTY,33.3053750048,-96.9814146017
NV Mart,91257,42,5610.16,Business,2022-03-17T10:50:00,2022-03-17T17:41:00,"1750 Viceroy Dr, Dallas, Texas, 75235",Dallas,DALLAS COUNTY,32.8358370079,-96.8688624896
NV Mart,53832,73,9755.2,Restaurant,2022-03-17T10:27:00,2022-03-17T17:27:00,"10944 CR-504, Blue Ridge, Texas, 75424",Blue Ridge,COLLIN COUNTY,33.3091553569,-96.4053043136
NV Mart,73599,25,3365.08,Business,2022-03-17T13:34:00,2022-03-17T16:44:00,"6100 Whispering Ln, Fort Worth, Texas, 76148",Fort Worth,TARRANT COUNTY,32.8637289642,-97.2492154023
NV Mart,72347,69,4983.46,Retailer,2022-03-17T11:23:00,2022-03-17T17:44:00,"1621 McCallum Dr, Garland, Texas, 75042",Garland,DALLAS COUNTY,32.9278969592,-96.6751620717
NV Mart,84799,59,1582.25,Business,2022-03-17T13:52:00,2022-03-17T16:56:00,"701 S Hughes Ave, Fort Worth, Texas, 76103",Fort Worth,TARRANT COUNTY,32.7368516348,-97.2566539223
NV Mart,96854,31,11742.87,Restaurant,2022-03-17T11:18:00,2022-03-17T16:32:00,"2625 Anita Dr, Garland, Texas, 75041",Garland,DALLAS COUNTY,32.8858063942,-96.6492921657
NV Mart,28089,28,4891.67,Retailer,2022-03-17T13:09:00,2022-03-17T17:50:00,"2001 Reagan Dr, Mckinney, Texas, 75072",Mckinney,COLLIN COUNTY,33.1865316039,-96.7446751225
NV Mart,32545,44,2658.65,Restaurant,2022-03-17T13:55:00,2022-03-17T16:17:00,"615 N FM 1138, Nevada, Texas, 75173",Nevada,COLLIN COUNTY,33.0630975603,-96.3650364319
NV Mart,15100,42,5388.31,Business,2022-03-17T10:00:00,2022-03-17T17:20:00,"600 W 2nd St, Waxahachie, Texas, 75165",Waxahachie,ELLIS COUNTY,32.3961035499,-96.8491357643
NV Mart,96931,31,8770.85,Business,2022-03-17T09:24:00,2022-03-17T16:16:00,"6000 Old Decatur Rd, Fort Worth, Texas, 76179",Fort Worth,TARRANT COUNTY,32.8445337773,-97.3840561683
NV Mart,43566,66,2935.12,Business,2022-03-17T11:13:00,2022-03-17T16:46:00,"3805 Timberline Dr, Plano, Texas, 75074",Plano,COLLIN COUNTY,33.0210085041,-96.6595136452
NV Mart,89002,21,4014.16,Retailer,2022-03-17T13:30:00,2022-03-17T17:22:00,"2775 Bobcat Blvd, Roanoke, Texas, 76262",Roanoke,DENTON COUNTY,33.0191439916,-97.2030049643
NV Mart,41079,38,3499.92,Business,2022-03-17T10:05:00,2022-03-17T16:47:00,"1600 Bolton St, Fort Worth, Texas, 76111",Fort Worth,TARRANT COUNTY,32.7843709908,-97.300122556
NV Mart,17377,46,11363.39,Restaurant,2022-03-17T13:03:00,2022-03-17T17:48:00,"3100 Clay Mountain Trl, Fort Worth, Texas, 76137",Fort Worth,TARRANT COUNTY,32.8717063986,-97.3105022019
NV Mart,10812,53,4661.03,Retailer,2022-03-17T12:42:00,2022-03-17T16:34:00,"4700 Kirby Rd, Rowlett, Texas, 75088",Rowlett,DALLAS COUNTY,32.9009789801,-96.5528550169
NV Mart,88006,73,11514.96,Business,2022-03-17T11:57:00,2022-03-17T16:29:00,"517 Via Avenida, Mesquite, Texas, 75150",Mesquite,DALLAS COUNTY,32.8268988816,-96.6043231714
NV Mart,17588,71,1410.51,Restaurant,2022-03-17T11:17:00,2022-03-17T16:35:00,"1066 W Magnolia Ave, Fort Worth, Texas, 76104",Fort Worth,TARRANT COUNTY,32.7306642815,-97.336181252
NV Mart,66956,58,3465.57,Business,2022-03-17T09:05:00,2022-03-17T16:14:00,"5050 Lone Star Ranch Pkwy, Frisco, Texas, 75036",Frisco,COLLIN COUNTY,33.1209272859,-96.8841355745
NV Mart,84537,51,9327.15,Business,2022-03-17T11:00:00,2022-03-17T17:24:00,"3625 E Highway 67, Cleburne, Texas, 76031",Cleburne,JOHNSON COUNTY,32.3929276468,-97.3097838728
NV Mart,50727,39,5518.34,Restaurant,2022-03-17T09:32:00,2022-03-17T17:56:00,"1001 S Coit Rd, Prosper, Texas, 75078",Prosper,COLLIN COUNTY,33.2229201278,-96.7673994679
NV Mart,17594,26,9973.87,Business,2022-03-17T09:10:00,2022-03-17T17:10:00,"800 E Main St, Allen, Texas, 75002",Allen,COLLIN COUNTY,33.1003024816,-96.6515899807
NV Mart,97791,70,8772.11,Business,2022-03-17T11:46:00,2022-03-17T17:31:00,"6459 Scyene Rd, Dallas, Texas, 75227",Dallas,DALLAS COUNTY,32.7634799773,-96.7103057153
NV Mart,11820,31,11996.49,Retailer,2022-03-17T11:20:00,2022-03-17T16:23:00,"1125 NW Summercrest Blvd, Burleson, Texas, 76028",Burleson,JOHNSON COUNTY,32.5498589187,-97.355492654
NV Mart,93434,28,8408.86,Restaurant,2022-03-17T10:29:00,2022-03-17T17:29:00,"9501 Ferndale Rd, Dallas, Texas, 75238",Dallas,DALLAS COUNTY,32.876437019,-96.7085321046
NV Mart,57023,20,11213.77,Business,2022-03-17T09:43:00,2022-03-17T16:52:00,"8080 County Road 398, Princeton, Texas, 75407",Princeton,COLLIN COUNTY,33.1490725014,-96.508462027
NV Mart,19120,53,3460.64,Restaurant,2022-03-17T10:23:00,2022-03-17T17:27:00,"1200 Kingsbridge Dr, Garland, Texas, 75040",Garland,DALLAS COUNTY,32.9349141628,-96.6455995183
NV Mart,44845,36,2124.77,Business,2022-03-17T12:15:00,2022-03-17T17:13:00,"1009 Mars Dr, Garland, Texas, 75040",Garland,DALLAS COUNTY,32.9213136448,-96.6216539296
NV Mart,22186,21,10804.75,Retailer,2022-03-17T13:52:00,2022-03-17T16:51:00,"1625 N Masters Dr, Dallas, Texas, 75217",Dallas,DALLAS COUNTY,32.7414980171,-96.6483875069
NV Mart,10959,49,7313.18,Retailer,2022-03-17T10:36:00,2022-03-17T17:22:00,"2800 W Arkansas Ln, Arlington, Texas, 76016",Arlington,TARRANT COUNTY,32.7068025119,-97.1534069801
NV Mart,83594,63,549.77,Restaurant,2022-03-17T12:45:00,2022-03-17T17:42:00,"14401 Spring Oaks Dr, Balch Springs, Texas, 75180",Balch Springs,DALLAS COUNTY,32.7135573254,-96.5987839851
NV Mart,46447,37,5094.41,Retailer,2022-03-17T11:38:00,2022-03-17T16:55:00,"3600 Matterhorn Dr, Plano, Texas, 75075",Plano,COLLIN COUNTY,33.0354561391,-96.7624139119
NV Mart,21393,26,2697.19,Retailer,2022-03-17T12:50:00,2022-03-17T17:02:00,"725 E Ovilla Rd, Red Oak, Texas, 75154",Red Oak,ELLIS COUNTY,32.5311225152,-96.7773369685
NV Mart,55073,54,2794.23,Business,2022-03-17T13:55:00,2022-03-17T16:57:00,"7900 Smithfield Rd, North Richland Hills, Texas, 76182",North Richland Hills,TARRANT COUNTY,32.8904790119,-97.2118524822
NV Mart,14609,25,9064.84,Restaurant,2022-03-17T10:28:00,2022-03-17T17:55:00,"3900 SW Green Oaks Blvd, Arlington, Texas, 76017",Arlington,TARRANT COUNTY,32.6581342065,-97.1696892461
NV Mart,63353,40,4184.71,Retailer,2022-03-17T11:43:00,2022-03-17T16:58:00,"900 Preston Ln, Keller, Texas, 76248",Keller,TARRANT COUNTY,32.9165338645,-97.2081828011
NV Mart,27403,45,6554.21,Retailer,2022-03-17T13:52:00,2022-03-17T16:05:00,"6901 Military Pkwy, Dallas, Texas, 75227",Dallas,DALLAS COUNTY,32.7731617879,-96.7015519909
NV Mart,46499,43,11747.53,Retailer,2022-03-17T10:02:00,2022-03-17T16:22:00,"100 Ranchway Dr, Burleson, Texas, 76028",Burleson,JOHNSON COUNTY,32.4936850381,-97.3725930775
NV Mart,68363,52,1693.04,Business,2022-03-17T10:53:00,2022-03-17T16:05:00,"4330 Meadowbrook Dr, Fort Worth, Texas, 76103",Fort Worth,TARRANT COUNTY,32.7456725402,-97.2584789979
NV Mart,70103,24,7754.43,Restaurant,2022-03-17T10:31:00,2022-03-17T17:53:00,"2288 Little River Dr, Frisco, Texas, 75033",Frisco,COLLIN COUNTY,33.197406856,-96.869772711
NV Mart,43447,57,11998.84,Retailer,2022-03-17T13:03:00,2022-03-17T16:22:00,"1600 E Shady Grove Rd, Irving, Texas, 75060",Irving,DALLAS COUNTY,32.8011525249,-96.9239050229
NV Mart,55902,55,3185.76,Restaurant,2022-03-17T13:59:00,2022-03-17T16:01:00,"601 N Akard St, Dallas, Texas, 75201",Dallas,DALLAS COUNTY,32.7849329136,-96.800846782
NV Mart,63955,60,8490.7,Restaurant,2022-03-17T11:25:00,2022-03-17T17:29:00,"2601 Dairy Rd, Garland, Texas, 75041",Garland,DALLAS COUNTY,32.8865789961,-96.6222275033
NV Mart,22619,30,3833.84,Retailer,2022-03-17T10:29:00,2022-03-17T16:35:00,"8601 Willoughby Blvd, Dallas, Texas, 75232",Dallas,DALLAS COUNTY,32.6435779839,-96.8293874975
NV Mart,39131,68,3451.5,Business,2022-03-17T10:58:00,2022-03-17T17:51:00,"Little Elm, Texas, 75068",Little Elm,DENTON COUNTY,33.1727666,-96.9033187
NV Mart,56480,50,9611.59,Restaurant,2022-03-17T13:15:00,2022-03-17T17:34:00,"301 Eagle Dr, Prosper, Texas, 75078",Prosper,COLLIN COUNTY,33.2580873246,-96.7985770464
NV Mart,76277,52,1302.47,Retailer,2022-03-17T11:32:00,2022-03-17T16:37:00,"1144 N Madison Ave, Dallas, Texas, 75208",Dallas,DALLAS COUNTY,32.7569915041,-96.8256866358
NV Mart,11151,51,7532.71,Restaurant,2022-03-17T11:50:00,2022-03-17T17:55:00,"6998 W Eldorado Pkwy, Mckinney, Texas, 75070",Mckinney,COLLIN COUNTY,33.1743773468,-96.7091614452
NV Mart,77721,34,4888.37,Restaurant,2022-03-17T12:02:00,2022-03-17T17:50:00,"2101 Forest Meadow Dr, Princeton, Texas, 75407",Princeton,COLLIN COUNTY,33.1891811654,-96.52633434
NV Mart,60346,32,5463.65,Business,2022-03-17T11:47:00,2022-03-17T16:11:00,"2615 W Colorado Blvd, Dallas, Texas, 75211",Dallas,DALLAS COUNTY,32.7619649902,-96.8652610373
NV Mart,89855,48,6856.1,Business,2022-03-17T13:25:00,2022-03-17T17:44:00,"606 E Royal Ln, Irving, Texas, 75039",Irving,DALLAS COUNTY,32.8955725268,-96.933179012
NV Mart,84636,49,3259.25,Retailer,2022-03-17T10:56:00,2022-03-17T16:22:00,"2323 Stonebrook Pkwy, Frisco, Texas, 75036",Frisco,COLLIN COUNTY,33.1309789899,-96.870696031
NV Mart,11447,32,3061.04,Business,2022-03-17T11:46:00,2022-03-17T16:04:00,"507 E Malone St, Celina, Texas, 75009",Celina,COLLIN COUNTY,33.3271024904,-96.778917963
NV Mart,54586,67,6297.6,Retailer,2022-03-17T10:19:00,2022-03-17T17:05:00,"2625 Elm St, Dallas, Texas, 75226",Dallas,DALLAS COUNTY,32.784365836,-96.7853312086
NV Mart,80017,24,9046.64,Restaurant,2022-03-17T13:02:00,2022-03-17T16:00:00,"3000 Maryland Ave, Dallas, Texas, 75216",Dallas,DALLAS COUNTY,32.7087578842,-96.8133413497
NV Mart,10875,21,8026.2,Restaurant,2022-03-17T11:52:00,2022-03-17T16:10:00,"701 Elm St, Dallas, Texas, 75202",Dallas,DALLAS COUNTY,32.7800222499,-96.8060359344
NV Mart,36023,61,4101.12,Restaurant,2022-03-17T10:06:00,2022-03-17T17:59:00,"15720 Hillcrest Rd, Dallas, Texas, 75248",Dallas,DALLAS COUNTY,32.9631240028,-96.7862724964
NV Mart,24719,27,8811.88,Retailer,2022-03-17T11:20:00,2022-03-17T17:14:00,"400 Poetry Rd, Terrell, Texas, 75160",Terrell,KAUFMAN COUNTY,32.7630654502,-96.2826028449
NV Mart,23799,23,4218.16,Business,2022-03-17T09:22:00,2022-03-17T17:40:00,"501 E Carroll St, Pilot Point, Texas, 76258",Pilot Point,DENTON COUNTY,33.4039545175,-96.9535120839
NV Mart,88022,38,6123.62,Business,2022-03-17T09:43:00,2022-03-17T17:01:00,"583 FM 3433, Rhome, Texas, 76078",Rhome,DENTON COUNTY,33.0306475251,-97.4805955763
NV Mart,52605,23,11957.12,Retailer,2022-03-17T10:23:00,2022-03-17T16:28:00,"630 Millbrook Dr, Lancaster, Texas, 75146",Lancaster,DALLAS COUNTY,32.5972269814,-96.7984725241
NV Mart,43212,25,9522.7,Business,2022-03-17T10:59:00,2022-03-17T16:12:00,"201 E 7th St, Anna, Texas, 75409",Anna,COLLIN COUNTY,33.3461883773,-96.5481402802
NV Mart,76275,68,8750.95,Restaurant,2022-03-17T10:40:00,2022-03-17T16:23:00,"1751 E Exchange Pkwy, Allen, Texas, 75002",Allen,COLLIN COUNTY,33.1142647206,-96.6242875236
NV Mart,69139,38,7120.08,Restaurant,2022-03-17T12:14:00,2022-03-17T17:09:00,"5901 Hereford Dr, Fort Worth, Texas, 76179",Fort Worth,TARRANT COUNTY,32.8640224984,-97.4076219729
NV Mart,52409,44,2982.75,Restaurant,2022-03-17T10:34:00,2022-03-17T17:56:00,"555 NE McAlister Rd, Burleson, Texas, 76028",Burleson,JOHNSON COUNTY,32.5649352384,-97.3348081286
NV Mart,41842,36,2735.24,Retailer,2022-03-17T11:16:00,2022-03-17T16:40:00,"8850 Elbe Trl, Fort Worth, Texas, 76118",Fort Worth,TARRANT COUNTY,32.7983807553,-97.1867963752
NV Mart,52709,38,1970.03,Restaurant,2022-03-17T12:58:00,2022-03-17T17:40:00,"12515 Godfrey Dr, Frisco, Texas, 75035",Frisco,COLLIN COUNTY,33.1814733349,-96.7874807477
NV Mart,43937,27,9786.88,Business,2022-03-17T10:33:00,2022-03-17T17:06:00,"1526 N Walnut Creek Dr, Mansfield, Texas, 76063",Mansfield,TARRANT COUNTY,32.5972890074,-97.1268439745
